Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Kunst og kultur,Hvilket sted eller område forbindes traditionen tango især med?,100,Río de la Plata,Mexico,Andalusien,Pamplona,,,,UNESCO ICH – Tango,https://ich.unesco.org/en/RL/tango-00258,OK,2026-07-09,"Officiel UNESCO-side. Underbygger tango som tradition ved Río de la Plata, Argentina og Uruguay."
Kunst og kultur,Hvilket sted eller område forbindes traditionen San Fermín især med?,200,Pamplona,Mexico,Andalusien,Río de la Plata,,,,Wikipedia – San Fermín festival,https://en.wikipedia.org/wiki/San_Ferm%C3%ADn_festival,OK,2026-07-09,Åben artikel om San Fermín-festen. Underbygger Pamplona som byen for traditionen.
Kunst og kultur,I hvilken by ligger Museo del Prado?,300,Madrid,Mexico City,Buenos Aires,Granada,,,,Museo Nacional del Prado – Official website,https://www.museodelprado.es/en,OK,2026-07-09,Officiel museumsside. Underbygger at Museo del Prado ligger i Madrid.
Kunst og kultur,I hvilken by ligger Museo Frida Kahlo?,400,Mexico City,Madrid,Buenos Aires,Granada,,,,Museo Frida Kahlo – Official website,https://www.museofridakahlo.org.mx/en/,OK,2026-07-09,Officiel museumsside. Underbygger Museo Frida Kahlo i Mexico City.
Kunst og kultur,I hvilken by ligger Teatro Colón?,500,Buenos Aires,Madrid,Mexico City,Granada,,,,Teatro Colón – Official website,https://teatrocolon.org.ar/en/,OK,2026-07-09,Officiel institutionsside. Underbygger Teatro Colón i Buenos Aires.
Kunst og kultur,I hvilken by ligger Alhambra?,600,Granada,Madrid,Mexico City,Buenos Aires,,,,Patronato de la Alhambra y Generalife – Official website,https://www.alhambra-patronato.es/en/,OK,2026-07-09,Officiel institutionsside. Underbygger Alhambra i Granada.
Kunst og kultur,På hvilken dato markerer FN den spanske sprogdag?,700,23. april,12. oktober,6. december,20. marts,,,,United Nations – Spanish Language Day,https://www.un.org/en/observances/spanish-language-day,OK,2026-07-09,Officiel FN-side. Underbygger at spansk sprogdag markeres 23. april.
Den spansktalende verden,I hvilket år fandt begyndelsen på Mexicos uafhængighedsopstand sted?,100,1810,1978,1816,1914,,,,Wikipedia – Mexico,https://en.wikipedia.org/wiki/Mexico,OK,2026-07-09,Åben landeartikel. Underbygger hovedstad Mexico City og nationale grundoplysninger.
Den spansktalende verden,I hvilket år fandt Argentinas uafhængighedserklæring sted?,200,1816,1978,1810,1914,,,,Wikipedia – Argentina,https://en.wikipedia.org/wiki/Argentina,OK,2026-07-09,Åben landeartikel. Underbygger hovedstad Buenos Aires og nationale grundoplysninger.
Den spansktalende verden,I hvilket år fandt åbningen af Panamakanalen sted?,300,1914,1978,1810,1816,,,,Encyclopaedia Britannica – Panama Canal,https://www.britannica.com/topic/Panama-Canal,OK,2026-07-09,Åben leksikonartikel. Underbygger åbningen af Panamakanalen i 1914.
Den spansktalende verden,I hvilken by har Real Academia Española hovedsæde?,400,Madrid,Salamanca,Barcelona,Sevilla,,,,Real Academia Española – Sede institucional,https://www.rae.es/la-institucion/la-rae/sede-institucional,OK,2026-07-09,Officiel RAE-side. Underbygger RAE’s institutionelle hovedsæde i Madrid.
Den spansktalende verden,I hvilken by har Instituto Cervantes sit centrale hovedsæde?,500,Madrid,Toledo,Valencia,Granada,,,,Instituto Cervantes – About us,https://www.cervantes.es/about_us/information.htm,OK,2026-07-09,Officiel institutionsside. Underbygger Instituto Cervantes som spansk kultur- og sproginstitution med centralt hovedsæde i Madrid.
Den spansktalende verden,I hvilken by har Mercosur sit sekretariat?,600,Montevideo,Buenos Aires,Asunción,Brasília,,,,MERCOSUR – Secretaría del MERCOSUR,https://www.mercosur.int/quienes-somos/secretaria-del-mercosur/,OK,2026-07-09,Officiel MERCOSUR-side. Underbygger sekretariatet i Montevideo.
Den spansktalende verden,"I hvilken by har FN’s økonomiske kommission for Latinamerika og Caribien, CEPAL, hovedsæde?",700,Santiago de Chile,Lima,Bogotá,Quito,,,,ECLAC – Headquarters and offices,https://www.cepal.org/en/headquarters-and-offices/eclac-headquarters-santiago,OK,2026-07-09,Officiel ECLAC/CEPAL-side. Underbygger hovedsædet i Santiago de Chile.
