Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Kortet og naturen,Hvilken hovedstad ligger længst mod nord blandt de fem nordiske landes hovedstæder?,500,Reykjavík,Oslo,Helsinki,Stockholm,,,,Lex – Europas hovedstæder,https://lex.dk/Europas_hovedst%C3%A6der,OK,2026-07-09,Dansk oversigt fra Lex over europæiske lande og hovedstæder. Underbygger land/hovedstad-relationen i spørgsmålet.
Kortet og naturen,Hvilken europæisk hovedstad ligger ved floden Liffey?,600,Dublin,London,Edinburgh,Cardiff,,,,Lex – Dublin,https://lex.dk/Dublin,OK,2026-07-09,Dansk Lex-artikel. Underbygger Dublin som irsk hovedstad ved floden Liffey.
Kortet og naturen,Hvilken europæisk hovedstad ligger på begge sider af floden Daugava?,700,Riga,Tallinn,Vilnius,Minsk,,,,Lex – Riga,https://lex.dk/Riga,OK,2026-07-09,Dansk Lex-artikel. Underbygger Riga som Letlands hovedstad ved Daugava.
Kortet og naturen,Hvilken europæisk hovedstad ligger ved floden Tiber?,800,Rom,Athen,Madrid,Sofia,,,,Lex – Rom,https://lex.dk/Rom,OK,2026-07-09,Dansk Lex-artikel. Underbygger Rom som Italiens hovedstad og omtaler bl.a. Colosseum/Tiberen.
Kendte steder,I hvilken hovedstad ligger fæstningen Suomenlinna ud for kysten?,100,Helsinki,Tallinn,Stockholm,Oslo,,,,Suomenlinna – official site,https://suomenlinna.fi/en/,OK,2026-07-09,Officiel Suomenlinna-side. Underbygger fæstningen som UNESCO-sted kort fra Helsinki centrum.
Kendte steder,I hvilken hovedstad står Frihedsmonumentet på en central boulevard?,200,Riga,Vilnius,Tallinn,Sofia,,,,LiveRiga – Freedom Monument,https://www.liveriga.com/en/3231-freedom-monument,OK,2026-07-09,Officiel Riga-turismeside. Underbygger Frihedsmonumentet som centralt monument i Riga.
Kendte steder,I hvilken hovedstad ligger Katedralpladsen med Gediminas-tårnet i nærheden?,300,Vilnius,Riga,Tallinn,Warszawa,,,,Go Vilnius – Gediminas Tower,https://www.govilnius.lt/visit-vilnius/places/the-gediminas-tower,OK,2026-07-09,Officiel Vilnius-turismeside. Underbygger Gediminas-tårnet som seværdighed i Vilnius.
Kendte steder,I hvilken hovedstad ligger den gamle bydel på Toompea-højen?,400,Tallinn,Riga,Vilnius,Helsinki,,,,Visit Tallinn – Tallinn Old Town,https://www.visittallinn.ee/eng/visitor/see-do/neighbourhoods/old-town,OK,2026-07-09,Officiel Tallinn-turismeside. Underbygger Toompea-højen i Tallinns gamle bydel.
Kendte steder,I hvilken hovedstad ligger Skanderbeg-pladsen?,500,Tirana,Skopje,Podgorica,Sofia,,,,Albania Tourism – Skanderbeg Square,https://akt.gov.al/en/atraksionet/sheshi-skenderbej/,OK,2026-07-09,Officiel albansk turismeside. Underbygger Skanderbeg-pladsen som central plads i Tirana.
Kendte steder,I hvilken hovedstad ligger Alexander Nevskij-katedralen?,600,Sofia,Bukarest,Beograd,Chișinău,,,,Visit Sofia – St Alexander Nevsky Cathedral,https://www.visitsofia.bg/en/cityinfrastructure/what-to-see/temples/st-alexander-nevsky-cathedral,OK,2026-07-09,Officiel Sofia-turismeside. Underbygger Alexander Nevskij-katedralen i Sofia.
Kendte steder,I hvilken hovedstad ligger Trevi-fontænen?,700,Rom,Athen,Paris,Madrid,,,,Turismo Roma – The Trevi Fountain,https://www.turismoroma.it/en/places/trevi-fountain,OK,2026-07-09,Officiel Roma Capitale-turismeside. Underbygger Trevi-fontænen som seværdighed i Rom.
Historie og institutioner,Hvilken hovedstad var værtsby for sommer-OL i 2012?,100,London,Paris,Berlin,Madrid,,,,Olympics.com – London 2012,https://www.olympics.com/en/olympic-games/london-2012,OK,2026-07-09,Officiel olympisk side. Underbygger London 2012.
Historie og institutioner,Hvilken hovedstad blev udpeget som Europas første grønne hovedstad i 2010?,200,Stockholm,Oslo,København,Helsinki,,,,European Commission – Stockholm 2010 European Green Capital,https://environment.ec.europa.eu/topics/urban-environment/european-green-capital-award/winning-cities/stockholm-2010_en,OK,2026-07-09,Officiel EU-kilde. Underbygger Stockholm som Europas første grønne hovedstad i 2010.
Historie og institutioner,"I hvilken hovedstad ligger Folketinget, hvor også medlemmer valgt på Færøerne og i Grønland har sæde?",300,København,Tórshavn,Nuuk,Reykjavík,,,,Folketinget – Tal og fakta om Folketinget,https://www.ft.dk/da/folkestyret/folketinget/tal-og-fakta-om-folketinget,OK,2026-07-09,Officiel Folketinget-side. Underbygger 179 medlemmer samt 2 valgt i Grønland og 2 på Færøerne.
Historie og institutioner,Hvilken hovedstad er sæde for Nordisk Råds sekretariat?,400,København,Stockholm,Oslo,Helsinki,,,,Norden.org – About the Nordic Council Secretariat,https://www.norden.org/en/information/about-nordic-council-secretariat,OK,2026-07-09,"Officiel Norden-kilde. Underbygger, at Nordisk Råds sekretariat deler lokaler i København."
Historie og institutioner,"Hvilken hovedstad er kendt som den eneste nationale hovedstad, der grænser direkte op til to andre lande?",500,Bratislava,Wien,Budapest,Ljubljana,,,,"Visit Bratislava – Three Countries, One Destination",https://www.visitbratislava.com/about/three-countries-one-destination/,OK,2026-07-09,Officiel Bratislava-turismeside. Underbygger Bratislavas særlige grænseplacering i forhold til nabolandene Østrig og Ungarn.
Historie og institutioner,Hvilken hovedstad var europæisk kulturhovedstad i 1996?,600,København,Oslo,Stockholm,Helsinki,,,,European Commission – Designated European Capitals of Culture,https://culture.ec.europa.eu/policies/culture-in-cities-and-regions/designated-capitals-of-culture,OK,2026-07-09,Officiel EU-kilde. Underbygger København som europæisk kulturhovedstad i 1996.
Historie og institutioner,"Hvilken hovedstad har navnet, der på islandsk betyder omtrent “røgvig”?",700,Reykjavík,Oslo,Helsinki,Dublin,,,,Visit Reykjavík – city name,https://visitreykjavik.is/11-little-known-facts-about-reykjavik,OK,2026-07-09,Officiel Reykjavík-turismeside. Underbygger betydningen “smoky bay/røgvig” og byens islandske kontekst.
