Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Litteratur og kultur,Hvor forbindes traditionen eller begivenheden Guy Fawkes Night især med?,100,Storbritannien,Skotland,Dublin,Louisiana,,,,English Heritage – The Real Story of Bonfire Night,https://www.english-heritage.org.uk/visit/inspire-me/real-story-of-bonfire-night/,OK – åbnet,2026-07-09,Åben English Heritage-kilde. Underbygger at Guy Fawkes Night/Bonfire Night forbindes med Storbritannien.
Litteratur og kultur,Hvor forbindes traditionen eller begivenheden Mardi Gras i New Orleans især med?,200,Louisiana,Skotland,Dublin,Storbritannien,,,,Mardi Gras New Orleans,https://www.mardigrasneworleans.com/,OK – åbnet,2026-07-09,"Åben officiel/etableret informationsside. Underbygger forbindelsen mellem Mardi Gras, New Orleans og Louisiana."
Litteratur og kultur,I hvilken by ligger British Library?,300,London,Manchester,Edinburgh,Dublin,,,,British Library – Visit,https://www.bl.uk/visit,OK – åbnet,2026-07-09,Åben officiel British Library-side. Underbygger at British Library ligger i London.
Litteratur og kultur,I hvilken by ligger Library of Congress?,400,"Washington, D.C.",New York,Boston,Philadelphia,,,,Library of Congress,https://www.loc.gov/,OK – åbnet,2026-07-09,"Åben officiel Library of Congress-side. Underbygger institutionen; lokationen er Washington, D.C."
Litteratur og kultur,I hvilken by ligger Abbey Road Studios?,500,London,Liverpool,Birmingham,Bristol,,,,Abbey Road Studios – Visit us,https://www.abbeyroad.com/crossing,OK – åbnet,2026-07-09,Åben officiel Abbey Road-side. Underbygger at Abbey Road Studios ligger i London.
Litteratur og kultur,I hvilken by ligger Sydney Opera House?,600,Sydney,Melbourne,Perth,Brisbane,,,,Service NSW – Sydney Opera House,https://www.service.nsw.gov.au/nswgovdirectory/sydney-opera-house,OK – åbnet,2026-07-09,Åben officiel NSW-kilde. Underbygger at Sydney Opera House ligger i Sydney.
Litteratur og kultur,Hvilken type værk kan modtage den ordinære Booker Prize?,700,et længere skønlitterært værk skrevet på engelsk og udgivet i Storbritannien eller Irland,en fagbog oversat til engelsk og udgivet i USA,et symfonisk værk uropført i Storbritannien,en dokumentarfilm produceret i Irland,,,,The Booker Prizes – The Booker Prize 2025,https://thebookerprizes.com/the-booker-library/prize-years/2025,OK – åbnet,2026-07-09,Åben officiel Booker-side. Underbygger at prisen gives til long-form fiction skrevet på engelsk og udgivet i UK/Irland.
Den engelsktalende verden,I hvilket år fandt USA’s uafhængighedserklæring sted?,100,1776,1215,1840,1867,,,,U.S. National Archives – Declaration of Independence,https://www.archives.gov/milestone-documents/declaration-of-independence,OK – åbnet,2026-07-09,Åben officiel amerikansk arkivkilde. Underbygger at Declaration of Independence blev vedtaget i 1776.
Den engelsktalende verden,I hvilket år fandt underskrivelsen af Waitangi-traktaten sted?,200,1840,1215,1776,1867,,,,Waitangi Tribunal – About the Treaty,https://www.waitangitribunal.govt.nz/en/about/the-treaty/about-the-treaty,OK – åbnet,2026-07-09,Åben officiel NZ-kilde. Underbygger at te Tiriti/Treaty of Waitangi blev underskrevet i 1840.
Den engelsktalende verden,I hvilket år fandt den canadiske konføderation sted?,300,1867,1215,1776,1840,,,,Government of Canada – Discover Canada: Canada’s history,https://www.canada.ca/en/immigration-refugees-citizenship/corporate/publications-manuals/discover-canada/read-online/canadas-history.html,OK – åbnet,2026-07-09,Åben officiel canadisk kilde. Underbygger at Canada blev født som dominion 1. juli 1867.
Den engelsktalende verden,I hvilken by ligger FN’s hovedkvarter?,400,New York,Geneve,London,"Washington, D.C.",,,,United Nations – Visit UN Headquarters,https://www.un.org/en/visit,OK – åbnet,2026-07-09,Åben officiel FN-kilde. Underbygger adressen for FN’s hovedkvarter i New York.
Den engelsktalende verden,I hvilken by ligger BBC’s Broadcasting House?,500,London,Manchester,Cardiff,Belfast,,,,BBC Careers – BBC Public Services,https://careers.bbc.co.uk/content/BBC-Public-Services/?locale=en_GB,OK – åbnet,2026-07-09,"Åben BBC-side. Underbygger Broadcasting House, Portland Place, London som BBC-adresse."
Den engelsktalende verden,I hvilken by har Commonwealth Secretariat hovedsæde?,600,London,Ottawa,Canberra,Wellington,,,,The Commonwealth – Marlborough House,https://thecommonwealth.org/marlborough-house,OK – åbnet,2026-07-09,Åben officiel Commonwealth-side. Underbygger at Marlborough House i London er hovedkvarter.
Den engelsktalende verden,I hvilken by ligger New Zealands parlamentsbygning Beehive?,700,Wellington,Auckland,Christchurch,Dunedin,,,,New Zealand Parliament – The Beehive Executive Wing,https://www3.parliament.nz/mi/visit-and-learn/history-and-buildings/buildings-and-grounds/the-beehive-executive-wing/,OK – åbnet,2026-07-09,Åben officiel NZ Parliament-kilde. Underbygger Beehive som del af parlamentsbygningerne i Wellington.
