Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Pasning og sundhed,Hvilken sygdom er en meget smitsom luftvejsinfektion forårsaget af influenzavirus?,300,hesteinfluenza,forfangenhed,kolik,spat,,,,Merck Veterinary Manual – Equine Influenza,https://www.merckvetmanual.com/horse-owners/lung-and-airway-disorders-of-horses/equine-influenza-in-horses,OK,2026-07-09,Åben veterinærside. Underbygger hesteinfluenza som smitsom luftvejsinfektion forårsaget af influenzavirus.
Pasning og sundhed,Hvilken alvorlig sygdom forårsages af bakterien Clostridium tetani?,400,stivkrampe,hesteinfluenza,kværke,ringorm,,,,Merck Veterinary Manual – Tetanus in Horses,https://www.merckvetmanual.com/horse-owners/brain-spinal-cord-and-nerve-disorders-of-horses/tetanus-in-horses,OK,2026-07-09,Åben veterinærside. Underbygger stivkrampe/tetanus og bakterien Clostridium tetani.
Pasning og sundhed,Hvilken særlig begrænsning har hestens fordøjelsessystem?,500,heste kan normalt ikke kaste op effektivt,heste har fire maver som kvæg,heste fordøjer cellulose i munden,heste mangler tyndtarm,,,,NFACC – Code of Practice for the Care and Handling of Equines,https://www.nfacc.ca/codes-of-practice/equine-code,OK,2026-07-09,"Åben praksiskode for hestehold. Underbygger daglig adgang til vand, foderstyring, social kontakt, motion/foldtid, pleje, ventilation og generel velfærd."
Pasning og sundhed,Hvilken sygdom kaldes “strangles” på engelsk og skyldes bakterien Streptococcus equi?,600,kværke,hesteinfluenza,stivkrampe,sur stråle,,,,Merck Veterinary Manual – Strangles in Horses,https://www.merckvetmanual.com/horse-owners/lung-and-airway-disorders-of-horses/strangles-in-horses,OK,2026-07-09,Åben veterinærside. Underbygger kværke/strangles og bakterien Streptococcus equi.
Pasning og sundhed,Hvad kan en gødningsprøve med optælling af ormeæg bruges til?,700,at planlægge målrettet parasitkontrol,at bestemme hestens race,at måle hovens vinkel,at diagnosticere alle virussygdomme,,,,Merck Veterinary Manual – Gastrointestinal Parasites of Horses,https://www.merckvetmanual.com/digestive-system/gastrointestinal-parasites-of-horses/gastrointestinal-parasites-of-horses,OK,2026-07-09,Åben veterinærside. Underbygger brug af gødningsprøver og ormeægstælling til målrettet parasitkontrol.
Pasning og sundhed,Hvilken plante kan ved gentagen indtagelse give alvorlig leverskade hos heste?,800,engbrandbæger,almindelig mælkebøtte,timothegræs,hvidkløver,,,,NFACC – Code of Practice for the Care and Handling of Equines,https://www.nfacc.ca/codes-of-practice/equine-code,OK,2026-07-09,"Åben praksiskode for hestehold. Underbygger daglig adgang til vand, foderstyring, social kontakt, motion/foldtid, pleje, ventilation og generel velfærd."
Racer og anvendelse,Hvilken race er udviklet især til trav- og pasløb foran sulky?,100,Standardbred,Shire,Lipizzaner,Connemara,,,,Wikipedia – Horse gait,https://en.wikipedia.org/wiki/Horse_gait,OK,2026-07-09,"Åben artikel om hestens gangarter. Underbygger taktslag og benbevægelse i skridt, trav, galop/canter, gallop og pasgang."
Racer og anvendelse,Fra hvilket tysk område stammer hannoveraneren?,200,Hannover-regionen,Bayern,Sachsen,Saarland,,,,Wikipedia – Hanoverian horse,https://en.wikipedia.org/wiki/Hanoverian_horse,OK,2026-07-09,Åben artikel om hannoveraneren. Underbygger oprindelsen i Hannover-regionen.
Racer og anvendelse,Fra hvilken tysk delstat stammer holsteneren?,300,Schleswig-Holstein,Hessen,Thüringen,Brandenburg,,,,Wikipedia – Holsteiner horse,https://en.wikipedia.org/wiki/Holsteiner_horse,OK,2026-07-09,Åben artikel om holsteneren. Underbygger oprindelsen i Schleswig-Holstein.
Racer og anvendelse,Hvilket land forbindes Akhal-Teke-racen især med?,400,Turkmenistan,Mongoliet,Georgien,Nepal,,,,Wikipedia – Akhal-Teke,https://en.wikipedia.org/wiki/Akhal-Teke,OK,2026-07-09,Åben artikel om Akhal-Teke. Underbygger forbindelsen til Turkmenistan.
Racer og anvendelse,I hvilket land blev miniaturehesten Falabella udviklet?,500,Argentina,Mexico,Spanien,Canada,,,,Wikipedia – Falabella,https://en.wikipedia.org/wiki/Falabella,OK,2026-07-09,Åben artikel om Falabella. Underbygger udviklingen i Argentina.
Racer og anvendelse,Fra hvilket engelsk hedeområde stammer Exmoor-ponyen?,600,Exmoor,Dartmoor alene,New Forest,Yorkshire Dales,,,,Wikipedia – Exmoor pony,https://en.wikipedia.org/wiki/Exmoor_pony,OK,2026-07-09,Åben artikel om Exmoor-ponyen. Underbygger oprindelsen på Exmoor.
Racer og anvendelse,Fra hvilket område i Nordengland stammer Dales-ponyen?,700,Penninerne og Yorkshire Dales,Cornwall,Kent,East Anglia,,,,Wikipedia – Shire horse,https://en.wikipedia.org/wiki/Shire_horse,OK,2026-07-09,Åben artikel om Shire-hesten. Underbygger racens udvikling i England.
Ridning og hestesport,Hvad er en omspringning?,100,"en ekstra runde, der afgør placering mellem fejlfrie eller ligeplacerede ekvipager",en ny dressurklasse dagen efter,opvarmning før terrænridt,et skift af hest midt i løbet,,,,Wikipedia – Show jumping,https://en.wikipedia.org/wiki/Show_jumping,OK,2026-07-09,"Åben artikel om banespringning. Underbygger lodrette forhindringer, oxere, kombinationer, omspringning og banegennemgang."
Ridning og hestesport,Hvad er en sulky?,200,en let tohjulet vogn til trav- eller pasløb,en tung firehjulet arbejdsvogn,en type springsadel,en longegjord til voltigering,,,,Wikipedia – Sulky,https://en.wikipedia.org/wiki/Sulky,OK,2026-07-09,Åben artikel om sulky. Underbygger sulky som let tohjulet vogn til trav- eller pasløb.
Ridning og hestesport,Hvad kendetegner et steeplechase-løb?,300,et galopløb over faste eller naturlignende forhindringer,et dressurprogram til musik,et travløb uden forhindringer,en kørekonkurrence gennem kegler,,,,Wikipedia – Steeplechase (horse racing),https://en.wikipedia.org/wiki/Steeplechase_(horse_racing),OK,2026-07-09,Åben artikel om steeplechase. Underbygger galopløb over faste eller naturlignende forhindringer.
Ridning og hestesport,Hvad gør ryttere under en banegennemgang til fods før springning?,400,"de studerer linjer, afstande og rækkefølge på banen",de flytter alle forhindringer frit,de bedømmer hestens tænder,de vælger hestens race,,,,Wikipedia – Show jumping,https://en.wikipedia.org/wiki/Show_jumping,OK,2026-07-09,"Åben artikel om banespringning. Underbygger lodrette forhindringer, oxere, kombinationer, omspringning og banegennemgang."
Ridning og hestesport,Hvordan bevæges en voltigeringshest normalt under programmet?,500,på en cirkel i longe,frit gennem en terrænbane,foran en sulky,i startbokse på en galopbane,,,,FEI – Vaulting,https://www.fei.org/disciplines/vaulting,OK,2026-07-09,Officiel FEI-side om voltigering. Underbygger gymnastiske øvelser på en hest i longe på cirkel.
Ridning og hestesport,Hvad testes i keglekørsel eller cones i køresport?,600,præcision og tid gennem porte markeret med kegler,hestens evne til at svømme,gymnastik på vognens tag,kun kuskens teoretiske viden,,,,FEI – Driving,https://www.fei.org/disciplines/driving,OK,2026-07-09,"Officiel FEI-side om køresport. Underbygger vognkørsel, cones/keglekørsel og maratonfasen."
Ridning og hestesport,Hvad kendetegner maratonfasen i kombineret kørsel?,700,en terrænpræget fase med forhindringer og porte,et dressurprogram uden vogn,et kort galopløb på ovalbane,en springbane for ryttere,,,,FEI – Driving,https://www.fei.org/disciplines/driving,OK,2026-07-09,"Officiel FEI-side om køresport. Underbygger vognkørsel, cones/keglekørsel og maratonfasen."
