Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Grupper og egenskaber,Hvilket af disse er et overgangsmetal?,400,Titan,Neon,Fosfor,Kalium,,,,Lex – overgangsmetaller,https://lex.dk/overgangsmetaller,OK,2026-07-09,"Dansk nationalleksikon. Underbygger gruppe 3-12 og eksempler som titan, jern, kobolt og nikkel."
Grupper og egenskaber,Hvilken grundstofgruppe omfatter cerium og europium?,500,Lanthaniderne,Halogenerne,Ædelgasserne,Alkalimetallerne,,,,Lex – lanthanider,https://lex.dk/lanthanider,OK,2026-07-09,Dansk nationalleksikon. Underbygger lanthanider som grundstofgruppe.
Grupper og egenskaber,Hvilken grundstofgruppe omfatter thorium og uran?,600,Aktiniderne,Lanthaniderne,Halogenerne,Jordalkalimetallerne,,,,Lex – actinider,https://lex.dk/actinider,OK,2026-07-09,"Dansk nationalleksikon. Underbygger actiniderne fra actinium til lawrencium, inklusive thorium og uran."
Grupper og egenskaber,Hvilket grundstof afslutter periode 7 med atomnummer 118?,700,Oganesson,Tennessine,Nihonium,Moscovium,,,,Royal Society of Chemistry – Oganesson,https://periodic-table.rsc.org/element/118/oganesson,OK,2026-07-09,"Åben RSC-elementside med atomnummer, atomtegn/symbol, placering, tilstandsform, egenskaber og anvendelser."
Stoffer og anvendelser,Hvilken forbindelse har formlen CH₄?,100,Metan,Ethanol,Ammoniak,Kuldioxid,,,,PubChem – Methane,https://pubchem.ncbi.nlm.nih.gov/compound/Methane,OK,2026-07-09,NIH/PubChem. Underbygger metan som CH₄.
Stoffer og anvendelser,Hvilken syre har formlen HCl i vandig opløsning?,200,Saltsyre,Svovlsyre,Salpetersyre,Eddikesyre,,,,Lex – vand,https://lex.dk/vand,OK,2026-07-09,Dansk nationalleksikon. Underbygger vand som H₂O.
Stoffer og anvendelser,Hvilken base har formlen NaOH?,300,Natriumhydroxid,Kaliumchlorid,Calciumcarbonat,Natriumnitrat,,,,PubChem – Sodium Hydroxide,https://pubchem.ncbi.nlm.nih.gov/compound/Sodium-Hydroxide,OK,2026-07-09,NIH/PubChem. Underbygger sodium hydroxide/natriumhydroxid som NaOH.
Stoffer og anvendelser,Hvilken forbindelse er hovedbestanddelen i kalksten?,400,Calciumcarbonat,Natriumchlorid,Siliciumdioxid,Magnesiumsulfat,,,,USGS – Limestone: A Crucial and Versatile Industrial Mineral,https://pubs.usgs.gov/fs/2008/3089/,OK,2026-07-09,"USGS-kilde. Underbygger kalksten som bjergart hovedsageligt bestående af calciumcarbonat, CaCO₃."
Stoffer og anvendelser,Hvilken gas dannes ved fuldstændig forbrænding af kulstofholdige brændstoffer sammen med vand?,500,Kuldioxid,Kulmonoxid,Klor,Ammoniak,,,,Lex – vand,https://lex.dk/vand,OK,2026-07-09,Dansk nationalleksikon. Underbygger vand som H₂O.
Stoffer og anvendelser,Hvilket metal indgår sammen med kobber i legeringen messing?,600,Zink,Tin,Jern,Aluminium,,,,Lex – messing,https://lex.dk/messing,OK,2026-07-09,Dansk nationalleksikon. Underbygger messing som kobber-zink-legering.
Stoffer og anvendelser,Hvilket metal indgår sammen med kobber i klassisk bronze?,700,Tin,Zink,Nikkel,Bly,,,,Lex – bronze,https://lex.dk/bronze,OK,2026-07-09,"Dansk nationalleksikon. Underbygger bronze som kobberlegeringer, især tinbronze."
