Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Roma og musik på tværs,"Hvem forbindes med udformningen af sangen Gelem, Gelem som international Roma-hymne?",300,Žarko Jovanović,Goran Bregović,Mikis Theodorakis,George Enescu,,,,Romani anthem - Wikipedia,https://en.wikipedia.org/wiki/Romani_anthem,OK,2026-07-09,Underbygger Gelem/Gelem som Roma-hymne og Žarko Jovanovićs rolle.
Roma og musik på tværs,Hvad betegner muzica lăutărească?,400,rumænsk musik knyttet til professionelle lăutari,græsk kirkesang,kroatisk a cappella-korsang,bulgarsk sækkepibemusik alene,,,,Lăutărească music - Wikipedia,https://en.wikipedia.org/wiki/L%C4%83ut%C4%83reasc%C4%83_music,OK,2026-07-09,"Underbygger muzică lăutărească som rumænsk musiktradition udført af professionelle lăutari, ofte romani musikere."
Roma og musik på tværs,I hvilket land forbindes den moderne populærgenre manele især med romani musikere?,500,Rumænien,Slovenien,Kroatien,Grækenland,,,,Manele - Wikipedia,https://en.wikipedia.org/wiki/Manele,OK,2026-07-09,Underbygger manele som rumænsk populærmusikgenre med romani forbindelser.
Roma og musik på tværs,Hvorfor er det misvisende at omtale Roma-musik som én ensartet genre?,600,"Musikerne har tilpasset sig mange lokale sprog, repertoirer og ritualer",Roma har kun spillet klassisk musik,Roma-musik findes kun i ét land,Alle Roma-ensembler bruger de samme instrumenter,,,,Romani Brass Bands in Southeast Serbia – An Overview,https://www.romarchive.eu/en/music/balkan/romani-brass-bands-southeast-serbia-overview/,OK,2026-07-09,RomArchive-kilde; underbygger Romani brassbands rolle ved bryllupper og ritualer i Sydøstserbien.
Roma og musik på tværs,Hvad har især hjulpet musikalske former med at krydse Balkanområdets moderne grænser?,700,mobile musikernetværk og optræden ved fælles ritualer,forbud mod levende musik,ens nationale skolebøger,fælles statslige radioer siden middelalderen,,,,Romani Brass Bands in Southeast Serbia – An Overview,https://www.romarchive.eu/en/music/balkan/romani-brass-bands-southeast-serbia-overview/,OK,2026-07-09,RomArchive-kilde; underbygger Romani brassbands rolle ved bryllupper og ritualer i Sydøstserbien.
Roma og musik på tværs,Hvad kaldes ofte den ledende violinist i et ungarsk-romani ensemble?,800,primás,müezzin,guslar,zurnacı,,,,East European and Gypsy Fiddle,https://fiddlingaround.co.uk/easterneurope/index.html,OK,2026-07-09,Underbygger primás som den ledende violinist i øst- og centraleuropæiske/Roma-ensembletraditioner.
Instrumenter og ensembler,Hvordan frembringes tonen på en kanun?,100,strengene knipses,strengene stryges med bue,skindet slås med køller,luft blæses gennem en sæk,,,,Qanun (instrument) - Wikipedia,https://en.wikipedia.org/wiki/Qanun_(instrument),OK,2026-07-09,"Underbygger kanun/qanun som citer-lignende strengeinstrument, hvor strengene knipses."
Instrumenter og ensembler,Hvad er en oud?,200,en korthalset lut,en panfløjte,en rammetromme,en messingbas,,,,Crafting and playing the Oud,https://ich.unesco.org/en/RL/crafting-and-playing-the-oud-01867,OK,2026-07-09,UNESCO-kilde; underbygger oud som traditionelt kort-halset lut-/strengeinstrument.
Instrumenter og ensembler,Hvilket græsk instrument er beslægtet med det hamrede cimbalom?,300,santouri,lyra,gaida,zurna,,,,Santur - Wikipedia,https://en.wikipedia.org/wiki/Santur,OK,2026-07-09,Underbygger santouri/santur som hamret dulcimer-familie beslægtet med cimbalom.
Instrumenter og ensembler,Hvordan spilles en traditionel lyra i flere græske regioner?,400,med bue,med køller,ved at blæse i en sæk,ved at slå på et skind,,,,Cretan lyra - Wikipedia,https://en.wikipedia.org/wiki/Cretan_lyra,OK,2026-07-09,Underbygger den græske/kretensiske lyra som bue-/strygeinstrument.
Instrumenter og ensembler,Hvad er den rumænske nai?,500,en panfløjte,en langhalset lut,en rammetromme,en trompet,,,,Nai – the Romanian panpipe,https://eliznik.org.uk/traditions-in-romania/traditional-music/pipes/nai-the-romanian-panpipe/,OK,2026-07-09,Underbygger den rumænske nai som panfløjte/panpipe.
Instrumenter og ensembler,Hvilken type instrument er den rumænske og moldoviske cobza?,600,en korthalset lut,en sækkepibe,en panfløjte,en dobbeltrørspibe,,,,Cobza - Wikipedia,https://en.wikipedia.org/wiki/Cobza,OK,2026-07-09,Underbygger cobza som rumænsk/moldovisk kort-halset lut.
Instrumenter og ensembler,Hvilket vestligt blæseinstrument blev markant i bulgarsk bryllups- og romani musik i det 20. århundrede?,700,saxofon,blokfløjte,valdhorn,engelsk horn,,,,Wedding music (Bulgaria) - Wikipedia,https://en.wikipedia.org/wiki/Wedding_music_(Bulgaria),OK,2026-07-09,Underbygger saxofon/klarinet i bulgarsk bryllupsmusik og romani/bryllupstraditioner.
"Stilarter, sange og steder",Hvilken danse- og musikform er kendt som čoček eller kyuchek i forskellige Balkanområder?,100,en osmannisk præget form med stærke romani forbindelser,en norsk springdans,en spansk flamencostil,en fransk pardans,,,,Čoček - Wikipedia,https://en.wikipedia.org/wiki/%C4%8Co%C4%8Dek,OK,2026-07-09,Underbygger čoček/kyuchek som Balkan-genre/dans med osmanniske og romani forbindelser.
"Stilarter, sange og steder",Hvilken forårsfest forbindes den kendte romani sang Ederlezi med?,200,Đurđevdan eller Hıdırellez,jul,ramadanens afslutning alene,nytårsaften,,,,Ederlezi (song) - Wikipedia,https://en.wikipedia.org/wiki/Ederlezi_(song),OK,2026-07-09,Underbygger Ederlezi som romani sang forbundet med forårsfesten Đurđevdan/Hıdırellez.
"Stilarter, sange og steder","Hvilket land forbindes folkesangen Jovano, Jovanke især med?",300,Nordmakedonien,Kroatien,Rumænien,Slovenien,,,,"Jovano, Jovanke - Wikipedia","https://en.wikipedia.org/wiki/Jovano,_Jovanke",OK,2026-07-09,"Underbygger Jovano, Jovanke som nordmakedonsk/ makedonsk folkesang."
"Stilarter, sange og steder",Hvilken sang er en kendt serbisk traditionel melodi med omkvædetitel Ajde Jano?,400,Ajde Jano,Ederlezi,Moj Dilbere,Kaval sviri,,,,'Ajde Jano - Wikipedia,https://en.wikipedia.org/wiki/%27Ajde_Jano,OK,2026-07-09,Underbygger Ajde Jano som serbisk traditionel sang.
"Stilarter, sange og steder",Hvilket land kommer vokalensemblet Le Mystère des Voix Bulgares fra?,500,Bulgarien,Albanien,Serbien,Grækenland,,,,Le Mystère des Voix Bulgares - Wikipedia,https://en.wikipedia.org/wiki/Le_Myst%C3%A8re_des_Voix_Bulgares,OK,2026-07-09,Underbygger vokalensemblet Le Mystère des Voix Bulgares som bulgarsk.
"Stilarter, sange og steder",Hvilket land forbindes den traditionelle sang Moj Dilbere især med?,600,Bosnien-Hercegovina,Bulgarien,Rumænien,Tyrkiet,,,,Moj dilbere - Wikipedia,https://en.wikipedia.org/wiki/Moj_dilbere,OK,2026-07-09,Underbygger Moj Dilbere som bosnisk/sevdalinka-sangtradition.
"Stilarter, sange og steder",Hvilket land forbindes folkesangen Kaval sviri især med?,700,Bulgarien,Kroatien,Serbien,Albanien,,,,Kaval Sviri - Wikipedia,https://en.wikipedia.org/wiki/Kaval_sviri,OK,2026-07-09,Underbygger Kaval sviri som bulgarsk folkesang.
