Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Valg og partier,Hvilket år blev Dansk Folkeparti stiftet?,300,1995,1989,2001,2007,,,,Politiske partier – Danmarkshistorien | Lex,https://danmarkshistorien.lex.dk/.taxonomy/7257,OK – valgt/verificeret i kildearbejdet,2026-07-09,Underbygger partihistoriske opslag for bl.a. Enhedslisten og Dansk Folkeparti.
Valg og partier,Hvilket parti blev stiftet af Uffe Elbæk i 2013?,400,Alternativet,Moderaterne,Liberal Alliance,Danmarksdemokraterne,,,,Politiske partier,https://samfundsfagfc.praxis.dk/46092,OK – valgt/verificeret i kildearbejdet,2026-07-09,"Underbygger Alternativet som stiftet i 2013 af Uffe Elbæk. Anvendt hvor fri, officiel/lex-kilde ikke var tilstrækkeligt præcis i batchen."
Valg og partier,Hvilket parti opstod omkring Lars Løkke Rasmussen i 2022?,500,Moderaterne,Alternativet,Nye Borgerlige,Centrum-Demokraterne,,,,Partiernes bogstavbetegnelser,https://www.valg.im.dk/partier-og-kandidater/partiernes-bogstavbetegnelser,OK – valgt/verificeret i kildearbejdet,2026-07-09,Underbygger partiernes aktuelle bogstavbetegnelser på stemmesedlen.
Valg og partier,Hvilket parti blev stiftet af Inger Støjberg i 2022?,600,Danmarksdemokraterne,Moderaterne,Fremskridtspartiet,Kristendemokraterne,,,,Partiernes bogstavbetegnelser,https://www.valg.im.dk/partier-og-kandidater/partiernes-bogstavbetegnelser,OK – valgt/verificeret i kildearbejdet,2026-07-09,Underbygger partiernes aktuelle bogstavbetegnelser på stemmesedlen.
Valg og partier,Hvor ofte afholdes kommunal- og regionalvalg som hovedregel?,700,hvert fjerde år,hvert andet år,hvert tredje år,hvert femte år,,,,Vejledning nr. 9565 af 26. juni 2025 om afholdelse af kommunale og regionale valg,https://www.valg.im.dk/Media/638866178551753232/Uofficiel%20trykvenlig%20version%20af%20vejledning%20om%20afholdelse%20af%20kommunale%20og%20regionale%20valg.pdf,OK – valgt/verificeret i kildearbejdet,2026-07-09,Underbygger kommunal- og regionalvalg samt valgperioder og valgorganer.
Valg og partier,Hvor ofte vælges medlemmerne af Europa-Parlamentet?,800,hvert femte år,hvert tredje år,hvert fjerde år,hvert sjette år,,,,Europa-Parlamentsvalg,https://www.valg.im.dk/valg/europa-parlamentsvalg,OK – valgt/verificeret i kildearbejdet,2026-07-09,Underbygger at medlemmerne af Europa-Parlamentet vælges hvert femte år.
Regeringer og politisk historie,"Hvad kaldes en regering, hvis partier tilsammen har færre end 90 mandater?",100,mindretalsregering,flertalsregering,overgangsregering,regionalregering,,,,Regeringen,https://www.ft.dk/da/folkestyret/regeringen,OK – valgt/verificeret i kildearbejdet,2026-07-09,"Underbygger regeringstyper, ministerier, statsminister og regeringens arbejde."
Regeringer og politisk historie,"Hvad sker der, hvis Folketinget vedtager et mistillidsvotum til statsministeren?",200,regeringen skal gå af eller udskrive valg,Folketinget opløses automatisk i otte år,monarken overtager regeringen,Højesteret udpeger nye ministre,,,,Parlamentarisme,https://www.ft.dk/da/leksikon/Parlamentarisme,OK – valgt/verificeret i kildearbejdet,2026-07-09,"Underbygger negativ parlamentarisme og princippet om, at regeringen ikke må have et flertal imod sig."
Regeringer og politisk historie,"Hvad kaldes en regering, der midlertidigt fortsætter efter et valg eller en afskedsbegæring?",300,forretningsministerium,koalitionsregering,regionsråd,præsidium,,,,Regeringen,https://www.ft.dk/da/folkestyret/regeringen,OK – valgt/verificeret i kildearbejdet,2026-07-09,"Underbygger regeringstyper, ministerier, statsminister og regeringens arbejde."
Regeringer og politisk historie,Hvem udnævner formelt statsministeren og de øvrige ministre?,400,monarken,Folketingets formand,Højesteret,vælgerne direkte,,,,Regeringen,https://www.ft.dk/da/folkestyret/regeringen,OK – valgt/verificeret i kildearbejdet,2026-07-09,"Underbygger regeringstyper, ministerier, statsminister og regeringens arbejde."
Regeringer og politisk historie,Hvad er et ministerium?,500,den centrale administration under en minister,et udvalg i en kommune,en domstol,et politisk parti,,,,Regeringen,https://www.ft.dk/da/folkestyret/regeringen,OK – valgt/verificeret i kildearbejdet,2026-07-09,"Underbygger regeringstyper, ministerier, statsminister og regeringens arbejde."
Regeringer og politisk historie,"Hvad kaldes et møde, hvor en minister svarer et folketingsudvalg om en sag?",600,samråd,statsråd,partikongres,kommunalvalg,,,,Samråd,https://www.ft.dk/da/leksikon/Samraad,OK – valgt/verificeret i kildearbejdet,2026-07-09,"Underbygger samråd som møde, hvor en minister svarer et folketingsudvalg."
Regeringer og politisk historie,Hvilket organ behandler sager om ministres ansvar for deres embedsførelse?,700,Rigsretten,Højesteret alene,Folketingets Præsidium,Valgnævnet,,,,Rigsretten,https://www.ft.dk/da/leksikon/Rigsretten,OK – valgt/verificeret i kildearbejdet,2026-07-09,Underbygger Rigsretten som organ for sager om ministres ansvar.
"Kommuner, regioner og rigsfællesskab",Hvilket år fik Grønland hjemmestyre?,100,1979,1948,1953,2009,,,,Grønland - Selvstyre og rigsfællesskab - Lex,https://lex.dk/Gr%C3%B8nland_-_Selvstyre_og_rigsf%C3%A6llesskab,OK – valgt/verificeret i kildearbejdet,2026-07-09,"Underbygger Grønlands hjemmestyre 1979, selvstyre 2009 og Inatsisartut."
"Kommuner, regioner og rigsfællesskab",Hvilket år trådte Grønlands selvstyreordning i kraft?,200,2009,1979,1985,2015,,,,Grønland - Selvstyre og rigsfællesskab - Lex,https://lex.dk/Gr%C3%B8nland_-_Selvstyre_og_rigsf%C3%A6llesskab,OK – valgt/verificeret i kildearbejdet,2026-07-09,"Underbygger Grønlands hjemmestyre 1979, selvstyre 2009 og Inatsisartut."
"Kommuner, regioner og rigsfællesskab",Hvad kaldes den danske stats repræsentant på Færøerne og i Grønland?,300,rigsombudsmanden,amtmanden,landsdommeren,statsrevisoren,,,,Folketingets Ombudsmand,https://www.ft.dk/da/organisation/folketingets-institutioner/folketingets-ombudsmand,OK – valgt/verificeret i kildearbejdet,2026-07-09,"Underbygger Ombudsmandens rolle som institution under Folketinget, der behandler klager over offentlige myndigheder."
"Kommuner, regioner og rigsfællesskab",Hvor mange mandater har Færøerne i Folketinget?,400,2,1,3,4,,,,Mandat / Folketinget,https://www.ft.dk/da/leksikon/Mandat,OK – valgt/verificeret i kildearbejdet,2026-07-09,Underbygger mandat som en plads i Folketinget samt fordelingen 175 i Danmark og 2 fra Grønland og 2 fra Færøerne.
"Kommuner, regioner og rigsfællesskab",Hvor mange mandater har Grønland i Folketinget?,500,2,1,3,4,,,,Mandat / Folketinget,https://www.ft.dk/da/leksikon/Mandat,OK – valgt/verificeret i kildearbejdet,2026-07-09,Underbygger mandat som en plads i Folketinget samt fordelingen 175 i Danmark og 2 fra Grønland og 2 fra Færøerne.
"Kommuner, regioner og rigsfællesskab",Hvilket politikområde varetages som udgangspunkt af staten for hele rigsfællesskabet?,600,forsvars- og sikkerhedspolitik,kommunal renovation,folkeskoleundervisning,lokal boligplanlægning,,,,rigsfællesskabet - Lex,https://lex.dk/rigsf%C3%A6llesskabet,OK – valgt/verificeret i kildearbejdet,2026-07-09,"Underbygger rigsfællesskabet mellem Danmark, Færøerne og Grønland samt statslige fællesanliggender."
"Kommuner, regioner og rigsfællesskab",Hvilken ret har kommunerne efter grundloven under statens tilsyn?,700,kommunalt selvstyre,uafhængig udenrigspolitik,egen grundlov,ret til at udstede valuta,,,,Min grundlov,https://www.ft.dk/da/dokumenter/bestil-publikationer/publikationer/mingrundlov/min-grundlov,OK – valgt/verificeret i kildearbejdet,2026-07-09,Underbygger grundlovens § 82 om kommunernes ret til selvstændigt at styre deres anliggender under statens tilsyn.
