Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Historie og arkæologi,Hvilken vestjysk landsby gav navn til to jernaldervogne fundet i en mose?,500,Dejbjerg,Gundestrup,Hjortspring,Illerup,,,,Lex – Dejbjergvognene,https://lex.dk/Dejbjergvognene,OK,2026-07-09,Dansk leksikonartikel. Underbygger Dejbjergvognene og Dejbjerg som fundsted/navn.
Historie og arkæologi,Hvilken offerplads nær Skanderborg har givet store våbenfund fra jernalderen?,600,Illerup Ådal,Alken Enge,Nydam Mose,Borremose,,,,Lex – Illerup Ådal,https://lex.dk/Illerup_%C3%85dal,OK,2026-07-09,Dansk leksikonartikel. Underbygger Illerup Ådal som offerplads med store våbenfund fra jernalderen.
Historie og arkæologi,Hvilket vådområde ved Mossø har spor efter en nedkæmpet hær fra omkring år 1?,700,Alken Enge,Illerup Ådal,Gundestrup Mose,Bølling Sø,,,,Lex – Alken Enge,https://lex.dk/Alken_Enge,OK,2026-07-09,Dansk leksikonartikel. Underbygger Alken Enge ved Mossø og sporene efter en nedkæmpet hær fra omkring år 1.
"Kultur, erhverv og forbindelser",Hvilket universitet blev oprettet i Aalborg i 1974?,100,Aalborg Universitet,Aarhus Universitet,Syddansk Universitet,IT-Universitetet,,,,Aalborg Universitet – History,https://www.aau.dk/om-aau/profil/historie,OK,2026-07-09,Officiel universitetshistorie. Underbygger Aalborg Universitets åbning/oprettelse i 1974.
"Kultur, erhverv og forbindelser",Hvilken nordjysk færgehavn ligger ved Skagerrak vest for Skagen?,200,Hirtshals,Grenaa,Ebeltoft,Esbjerg,,,,Lex – Hirtshals,https://lex.dk/Hirtshals,OK,2026-07-09,Dansk leksikonartikel. Underbygger Hirtshals som nordjysk færgehavn ved Skagerrak vest for Skagen.
"Kultur, erhverv og forbindelser",Hvilken havn er et vigtigt dansk centrum for offshore-energi i Nordsøen?,300,Esbjerg Havn,Aarhus Havn,Aalborg Havn,Fredericia Havn,,,,Port Esbjerg – Offshore,https://portesbjerg.dk/en/business-areas/offshore/,OK,2026-07-09,Officiel havneside. Underbygger Esbjerg Havn som dansk centrum for offshore-energi i Nordsøen.
"Kultur, erhverv og forbindelser",Hvilken bro fra 1935 forbinder Jylland og Fyn via den vestlige del af Lillebælt?,400,Den Gamle Lillebæltsbro,Den Nye Lillebæltsbro,Storebæltsbroen,Alssundbroen,,,,Lex – Lillebæltsbroerne,https://lex.dk/Lilleb%C3%A6ltsbroerne,OK,2026-07-09,Dansk leksikonartikel. Underbygger den gamle Lillebæltsbro fra 1935 mellem Jylland og Fyn.
"Kultur, erhverv og forbindelser",Hvilken motorvejsbro fra 1970 forbinder Jylland og Fyn over Lillebælt?,500,Den Nye Lillebæltsbro,Den Gamle Lillebæltsbro,Vejlefjordbroen,Sallingsundbroen,,,,Lex – Lillebæltsbroerne,https://lex.dk/Lilleb%C3%A6ltsbroerne,OK,2026-07-09,Dansk leksikonartikel. Underbygger den nye Lillebæltsbro som motorvejsbro over Lillebælt fra 1970.
"Kultur, erhverv og forbindelser",Hvilken tunnel fører motorvej E45 under Limfjorden ved Aalborg?,600,Limfjordstunnelen,Drogdentunnelen,Storebæltstunnelen,Guldborgtunnelen,,,,Lex – Limfjordstunnelen,https://lex.dk/Limfjordstunnelen,OK,2026-07-09,Dansk leksikonartikel. Underbygger Limfjordstunnelen under Limfjorden ved Aalborg.
"Kultur, erhverv og forbindelser","Hvad kaldes den danske dialektgruppe, der tales i størstedelen af Jylland?",700,jysk,østdansk,bornholmsk,østdanisk,,,,Lex – jysk,https://lex.dk/jysk,OK,2026-07-09,Dansk leksikonartikel. Underbygger jysk som dialektgruppe talt i størstedelen af Jylland.
