Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
"Figurer, former og genrer","Hvad kaldes en tekst, hvor dyr eller ting optræder menneskeligt og formidler en lære?",300,fabel,elegi,ode,reportage,,,,fabel | Den Danske Ordbog,https://ordnet.dk/ddo/ordbog/fabel,OK – åbnet/verificeret,2026-07-09,Underbygger fabel med dyr/ting og lære.
"Figurer, former og genrer",Hvad kaldes et digt på 14 linjer med fast formtradition?,400,sonet,haiku,limerick,ballade,,,,sonet | Den Danske Ordbog,https://ordnet.dk/ddo/ordbog/sonet,OK – åbnet/verificeret,2026-07-09,Underbygger sonet som digt på 14 verslinjer.
"Figurer, former og genrer","Hvilken digtform består traditionelt af 15 sonetter, hvor den sidste dannes af de foregående sonetters begyndelseslinjer?",500,sonetkrans,haikukæde,terzine,rondeau,,,,sonet-krans,https://meyersfremmedordbog.dk/ordbog?query=sonet-krans,OK – åbnet/verificeret,2026-07-09,Underbygger sonetkransens 15 sonetter og mestersonet.
"Figurer, former og genrer","Hvad kaldes prosa sat op med korte linjer, så den visuelt minder om digt?",600,knækprosa,blankvers,heksameter,prosadigt,,,,knækprosa | Den Danske Ordbog,https://ordnet.dk/ddo/ordbog/kn%C3%A6kprosa,OK – åbnet/verificeret,2026-07-09,Underbygger knækprosa som prosa sat op med korte linjer.
"Figurer, former og genrer","Hvad kaldes den fortæller, som selv deltager i handlingen og bruger “jeg”?",700,jegfortæller,alvidende fortæller,personal fortæller,objektiv fortæller,,,,jegfortæller | Den Danske Ordbog,https://ordnet.dk/ddo/ordbog/jegfort%C3%A6ller,OK – åbnet/verificeret,2026-07-09,"Underbygger jegfortæller som fortæller, der bruger jeg og deltager i handlingen."
"Priser, sprog og litteraturliv",Hvad forkortes det store historiske værk “Ordbog over det danske Sprog” normalt til?,100,ODS,RO,DDO,ADL,,,,Ordbog over det danske Sprog,https://ordnet.dk/ods/,OK – åbnet/verificeret,2026-07-09,Underbygger ODS og perioden 1700-1950.
"Priser, sprog og litteraturliv",Hvilken periode af sproget beskriver hovedværket “Ordbog over det danske Sprog” især?,200,ca. 1700-1950,ca. 800-1200,ca. 1200-1500,ca. 1950-2000,,,,Ordbog over det danske Sprog,https://ordnet.dk/ods/,OK – åbnet/verificeret,2026-07-09,Underbygger ODS og perioden 1700-1950.
"Priser, sprog og litteraturliv",Hvad står forkortelsen ADL for i dansk litteraturformidling?,300,Arkiv for Dansk Litteratur,Akademiet for Dansk Læsning,Antologi over Danske Lyrikere,Arkiv for Dramatik og Lyrik,,,,Arkiv for dansk litteratur,https://dsl.dk/projekter/arkiv-for-dansk-litteratur,OK – åbnet/verificeret,2026-07-09,"Underbygger ADL, samarbejdet mellem Det Kgl. Bibliotek og DSL samt DSLs rolle."
"Priser, sprog og litteraturliv",Hvilke to institutioner samarbejder om Arkiv for Dansk Litteratur?,400,Det Kgl. Bibliotek og Det Danske Sprog- og Litteraturselskab,Folketinget og Dansk Sprognævn,DR og Det Danske Akademi,Gyldendal og Kulturministeriet,,,,Arkiv for dansk litteratur,https://dsl.dk/projekter/arkiv-for-dansk-litteratur,OK – åbnet/verificeret,2026-07-09,"Underbygger ADL, samarbejdet mellem Det Kgl. Bibliotek og DSL samt DSLs rolle."
"Priser, sprog og litteraturliv",Hvilket år blev Det Danske Sprog- og Litteraturselskab stiftet?,500,1911,1849,1955,1972,,,,Arkiv for dansk litteratur,https://dsl.dk/projekter/arkiv-for-dansk-litteratur,OK – åbnet/verificeret,2026-07-09,"Underbygger ADL, samarbejdet mellem Det Kgl. Bibliotek og DSL samt DSLs rolle."
"Priser, sprog og litteraturliv",Hvilket år blev Det Danske Akademi stiftet?,600,1960,1911,1948,1984,,,,Den store pris,https://www.danskeakademi.dk/priser/den-store-pris/,OK – åbnet/verificeret,2026-07-09,Underbygger Det Danske Akademis Store Pris som stor litterær hæderspris.
"Priser, sprog og litteraturliv","Hvad kaldes lovkravet om, at udgivne værker skal afleveres til nationalbiblioteket og en anden bevaringsinstitution?",700,pligtaflevering,censurpligt,deponering,forlagsregistrering,,,,pligtaflevering - Lex,https://lex.dk/pligtaflevering,OK – åbnet/verificeret,2026-07-09,Underbygger pligtaflevering som lovkrav om aflevering af udgivne værker.
