Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Pasning og sundhed,Hvorfor skridtes en varm hest ofte af efter arbejde?,400,for gradvist at sænke belastning og temperatur,for at øge pulsen mest muligt,for at undgå at hesten drikker senere,for at gøre musklerne kolde med det samme,,,,NFACC – Code of Practice for the Care and Handling of Equines,https://www.nfacc.ca/codes-of-practice/equine-code,OK,2026-07-09,"Åben praksiskode for hestehold. Underbygger daglig adgang til vand, foderstyring, social kontakt, motion/foldtid, pleje, ventilation og generel velfærd."
Pasning og sundhed,Hvad vurderer en body condition score?,500,mængden og fordelingen af kropsfedt,hestens intelligens,hovens hårdhed,antallet af tænder,,,,Merck Veterinary Manual – Nutritional Requirements of Horses and Other Equids,https://www.merckvetmanual.com/management-and-nutrition/nutrition-horses/nutritional-requirements-of-horses-and-other-equids,OK,2026-07-09,"Åben veterinærside om hestens ernæringsbehov. Underbygger grovfoder, fiberrigt foder, kropskondition og afbalanceret mineralforsyning."
Pasning og sundhed,Hvorfor er korrekt sadeltilpasning vigtig?,600,"en dårligt passende sadel kan give tryk, smerte og bevægelsesproblemer",sadlen bestemmer hestens pelsfarve,en større sadel gør altid rytteren lettere,sadeltilpasning påvirker kun udseendet,,,,The British Horse Society – Saddle fitting,https://www.bhs.org.uk/horse-care-and-welfare/health-care-management/saddlery-and-equipment/saddle-fitting/,OK,2026-07-09,"Åben hesteplejeside. Underbygger at korrekt sadeltilpasning er vigtig for at undgå tryk, smerte og bevægelsesproblemer."
Racer og anvendelse,Hvilken race har navn efter sin fart over en kvart engelsk mil?,100,American Quarter Horse,Standardbred,Morgan,Saddlebred,,,,Wikipedia – American Quarter Horse,https://en.wikipedia.org/wiki/American_Quarter_Horse,OK,2026-07-09,Åben artikel om American Quarter Horse. Underbygger navnet fra kvart-mile-løb.
Racer og anvendelse,Hvilken amerikansk race forbindes stærkt med plettet pels og Nez Perce-folket?,200,Appaloosa,Morgan,Mustang,Tennessee Walking Horse,,,,Wikipedia – Appaloosa,https://en.wikipedia.org/wiki/Appaloosa,OK,2026-07-09,Åben artikel om Appaloosa. Underbygger plettet pels og forbindelse til Nez Perce-folket.
Racer og anvendelse,Fra hvilket land stammer Welsh-ponyen?,300,Wales,Irland,Skotland,Frankrig,,,,Wikipedia – Welsh Pony and Cob,https://en.wikipedia.org/wiki/Welsh_Pony_and_Cob,OK,2026-07-09,Åben artikel om Welsh pony/cob. Underbygger oprindelsen i Wales.
Racer og anvendelse,Fra hvilken irsk region stammer Connemara-ponyen?,400,Connemara i det vestlige Irland,Ulster i nord,Wexford i sydøst,Dublinområdet,,,,Wikipedia – Connemara pony,https://en.wikipedia.org/wiki/Connemara_pony,OK,2026-07-09,Åben artikel om Connemara-ponyen. Underbygger oprindelsen i Connemara i det vestlige Irland.
Racer og anvendelse,"Hvilken amerikansk race blev grundlagt omkring hingsten Figure, senere kaldt Justin Morgan?",500,Morgan,Quarter Horse,Standardbred,Appaloosa,,,,Wikipedia – Morgan horse,https://en.wikipedia.org/wiki/Morgan_horse,OK,2026-07-09,Åben artikel om Morgan-hesten. Underbygger Figure/Justin Morgan som grundlag for racen.
Racer og anvendelse,Hvilken historisk region gav navn til Trakehner-racen?,600,Østpreussen,Bretagne,Andalusien,Bøhmen,,,,Wikipedia – Trakehner,https://en.wikipedia.org/wiki/Trakehner,OK,2026-07-09,Åben artikel om Trakehner. Underbygger navnet og oprindelsen i Østpreussen.
Ridning og hestesport,Hvad er et changement i galop?,100,et skift af galopanslag,et skift fra trav til skridt alene,en ændring af sadel,et spring over vandgrav,,,,Wikipedia – Horse gait,https://en.wikipedia.org/wiki/Horse_gait,OK,2026-07-09,"Åben artikel om hestens gangarter. Underbygger taktslag og benbevægelse i skridt, trav, galop/canter, gallop og pasgang."
Ridning og hestesport,"Hvad er en lodret springforhindring, vertical?",200,en forhindring med bommene omtrent i samme lodrette plan,en bred forhindring med to sæt støtter,en grøft uden bomme,en rund voltigeringscirkel,,,,Wikipedia – Show jumping,https://en.wikipedia.org/wiki/Show_jumping,OK,2026-07-09,"Åben artikel om banespringning. Underbygger lodrette forhindringer, oxere, kombinationer, omspringning og banegennemgang."
Ridning og hestesport,Hvad er en oxer i springning?,300,en bred forhindring med elementer i to lodrette planer,en enkelt lodret forhindring uden bredde,en jordvold i terrænet,en dressurbogstavmarkering,,,,Wikipedia – Show jumping,https://en.wikipedia.org/wiki/Show_jumping,OK,2026-07-09,"Åben artikel om banespringning. Underbygger lodrette forhindringer, oxere, kombinationer, omspringning og banegennemgang."
Ridning og hestesport,Hvad er en springkombination?,400,to eller flere forhindringer med få galopspring imellem,en dressurøvelse med to ryttere,en vogn med fire hjul,en løbsbane uden sving,,,,Wikipedia – Show jumping,https://en.wikipedia.org/wiki/Show_jumping,OK,2026-07-09,"Åben artikel om banespringning. Underbygger lodrette forhindringer, oxere, kombinationer, omspringning og banegennemgang."
Ridning og hestesport,"Hvad er en versade, også kaldet shoulder-in?",500,en sideførende dressurbevægelse,et længdespring,en type hestesko,en galopstart fra startboks,,,,Wikipedia – Dressage,https://en.wikipedia.org/wiki/Dressage,OK,2026-07-09,"Åben artikel om dressur. Underbygger klassiske øvelser som piaffe, passage, changement, shoulder-in/versade og half-pass/sidetraversade."
Ridning og hestesport,Hvad er en sidetraversade (half-pass) i dressur?,600,en diagonal sidebevægelse med bøjning i bevægelsesretningen,en lige tilbagetrædning,en springkombination,en hurtig vending i polo,,,,Wikipedia – Horse gait,https://en.wikipedia.org/wiki/Horse_gait,OK,2026-07-09,"Åben artikel om hestens gangarter. Underbygger taktslag og benbevægelse i skridt, trav, galop/canter, gallop og pasgang."
