Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
"Tro, runer og kunst",Hvad var det mest almindelige formål med svenske vikingetidsrunesten?,200,at mindes afdøde personer,at markere hver grav præcist,at skrive kogebøger,at tælle husdyr,,,,Danmarkshistorien/Lex – Vikingetidens runealfabet (futhark),https://danmarkshistorien.lex.dk/Vikingetidens_runealfabet_%28futhark%29,OK,2026-07-09,Dansk fagkilde der beskriver vikingetidens yngre futhark med 16 tegn og runernes brug på runesten.
"Tro, runer og kunst",Hvilken konge lod den store Jellingsten rejse?,300,Harald Blåtand,Gorm den Gamle,Knud den Store,Svend Tveskæg,,,,"Danmarkshistorien/Lex – Jellingmonumenterne, ca. 950-1000",https://danmarkshistorien.lex.dk/Jellingmonumenterne%2C_ca._950-1000,OK,2026-07-09,"Dansk fagkilde om Jellingmonumenterne, Gorm, Thyra, Harald Blåtand og overgangen til kristendom."
"Tro, runer og kunst",Hvem mindes Gorm den Gamle på den lille Jellingsten?,400,dronning Thyra,Harald Blåtand,Svend Tveskæg,Estrid,,,,"Danmarkshistorien/Lex – Jellingmonumenterne, ca. 950-1000",https://danmarkshistorien.lex.dk/Jellingmonumenterne%2C_ca._950-1000,OK,2026-07-09,"Dansk fagkilde om Jellingmonumenterne, Gorm, Thyra, Harald Blåtand og overgangen til kristendom."
"Tro, runer og kunst",Hvilken religions overgang illustrerer Jellingmonumenterne?,500,fra nordisk religion til kristendom,fra kristendom til islam,fra buddhisme til kristendom,fra romersk religion til jødedom,,,,"Danmarkshistorien/Lex – Jellingmonumenterne, ca. 950-1000",https://danmarkshistorien.lex.dk/Jellingmonumenterne%2C_ca._950-1000,OK,2026-07-09,"Dansk fagkilde om Jellingmonumenterne, Gorm, Thyra, Harald Blåtand og overgangen til kristendom."
"Tro, runer og kunst",Hvilket smykke kunne bæres som tegn på tilknytning til Thor?,600,en hammeramulet,et korsrelikvie,en laurbærkrans,en skarabæ,,,,Lex – Thor,https://lex.dk/Thor,OK,2026-07-09,"Lex-artikel om Thor, torden og hammeren Mjølner."
"Konger, steder og begivenheder",Hvilken dansk ringborg har givet navn til hele borgtypen?,100,Trelleborg,Aggersborg,Fyrkat,Borgring,,,,"Nationalmuseet – Trelleborge, vikingetidens borge",https://natmus.dk/historisk-viden/danmark/oldtid-indtil-aar-1050/vikingetiden-800-1050/magt-og-aristokrati/trelleborg/,OK,2026-07-09,"Nationalmuseet beskriver de danske ringborge Aggersborg, Fyrkat, Nonnebakken, Borgring og Trelleborg."
"Konger, steder og begivenheder",Hvilken af de danske ringborge var størst?,200,Aggersborg,Fyrkat,Trelleborg,Nonnebakken,,,,"Nationalmuseet – Trelleborge, vikingetidens borge",https://natmus.dk/historisk-viden/danmark/oldtid-indtil-aar-1050/vikingetiden-800-1050/magt-og-aristokrati/trelleborg/,OK,2026-07-09,"Nationalmuseet beskriver de danske ringborge Aggersborg, Fyrkat, Nonnebakken, Borgring og Trelleborg."
"Konger, steder og begivenheder",Hvilken ringborg ligger ved Hobro?,300,Fyrkat,Aggersborg,Trelleborg,Borgring,,,,"Nationalmuseet – Trelleborge, vikingetidens borge",https://natmus.dk/historisk-viden/danmark/oldtid-indtil-aar-1050/vikingetiden-800-1050/magt-og-aristokrati/trelleborg/,OK,2026-07-09,"Nationalmuseet beskriver de danske ringborge Aggersborg, Fyrkat, Nonnebakken, Borgring og Trelleborg."
"Konger, steder og begivenheder",Hvilken ringborg blev fundet nær Køge i 2014?,400,Borgring,Nonnebakken,Fyrkat,Trelleborg,,,,"Nationalmuseet – Trelleborge, vikingetidens borge",https://natmus.dk/historisk-viden/danmark/oldtid-indtil-aar-1050/vikingetiden-800-1050/magt-og-aristokrati/trelleborg/,OK,2026-07-09,"Nationalmuseet beskriver de danske ringborge Aggersborg, Fyrkat, Nonnebakken, Borgring og Trelleborg."
"Konger, steder og begivenheder",Hvilken ringborg ligger under det nuværende Odense?,500,Nonnebakken,Aggersborg,Borgring,Fyrkat,,,,"Nationalmuseet – Trelleborge, vikingetidens borge",https://natmus.dk/historisk-viden/danmark/oldtid-indtil-aar-1050/vikingetiden-800-1050/magt-og-aristokrati/trelleborg/,OK,2026-07-09,"Nationalmuseet beskriver de danske ringborge Aggersborg, Fyrkat, Nonnebakken, Borgring og Trelleborg."
"Konger, steder og begivenheder","Hvilket dansk vikingetidsanlæg med høje, runesten og kirke er på UNESCOs verdensarvsliste?",600,Jelling,Ladby,Ribe,Lejre,,,,"UNESCO – Jelling Mounds, Runic Stones and Church",https://whc.unesco.org/en/list/697/,OK,2026-07-09,"UNESCO beskriver Jellingmonumenterne med høje, runesten og kirke som verdensarv knyttet til Gorm og Harald Blåtand."
