Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Jorden og vejret,Hvad kaldes vanddampens overgang til små vanddråber i skyer?,200,kondensation,fordampning,sublimation,afstrømning,,,,LibreTexts Chemistry – Phase Changes,https://chem.libretexts.org/Bookshelves/Introductory_Chemistry/Introductory_Chemistry/10%3A_Solids_Liquids_and_Gases/10.04%3A_Phase_Changes,OK,2026-07-09,"Åben kemikilde om faseovergange som smeltning, frysning/kondensering, fordampning og sublimation."
Jorden og vejret,Hvilket atmosfærelag foregår det meste vejr i?,300,troposfæren,stratosfæren,mesosfæren,termosfæren,,,,NOAA JetStream – Layers of the Atmosphere,https://www.noaa.gov/jetstream/atmosphere/layers-of-atmosphere,OK,2026-07-09,"Officiel NOAA-side om atmosfærens lag, troposfæren, stratosfæren og ozonlaget."
Jorden og vejret,Hvilket instrument måler lufttryk?,400,et barometer,et termometer,et anemometer,et pluviometer,,,,NOAA/National Weather Service – Weather Instruments,https://www.weather.gov/jetstream/instruments,OK,2026-07-09,Officiel NWS/JetStream-side om vejrrelaterede måleinstrumenter.
Jorden og vejret,Hvilket instrument måler vindhastighed?,500,et anemometer,et barometer,et hygrometer,et seismometer,,,,NOAA/National Weather Service – Weather Instruments,https://www.weather.gov/jetstream/instruments,OK,2026-07-09,Officiel NWS/JetStream-side om vejrrelaterede måleinstrumenter.
Jorden og vejret,I hvilket atmosfærelag findes størstedelen af ozonlaget?,600,stratosfæren,troposfæren,mesosfæren,eksosfæren,,,,NOAA JetStream – Layers of the Atmosphere,https://www.noaa.gov/jetstream/atmosphere/layers-of-atmosphere,OK,2026-07-09,"Officiel NOAA-side om atmosfærens lag, troposfæren, stratosfæren og ozonlaget."
Måling og metode,"Hvor mange meter er 2,5 kilometer?",100,2.500 meter,250 meter,25.000 meter,"0,0025 meter",,,,NIST – Metric/SI Prefixes,https://www.nist.gov/pml/owm/metric-si-prefixes,OK,2026-07-09,Officiel NIST-side om SI-præfikser som milli- og mega-.
Måling og metode,"Hvor mange milliliter er 1,5 liter?",200,1.500 milliliter,150 milliliter,15.000 milliliter,"0,0015 milliliter",,,,NIST – Metric/SI Prefixes,https://www.nist.gov/pml/owm/metric-si-prefixes,OK,2026-07-09,Officiel NIST-side om SI-præfikser som milli- og mega-.
Måling og metode,Hvilken præfiks betyder en tusindedel?,300,milli-,kilo-,centi-,mega-,,,,NIST – Metric/SI Prefixes,https://www.nist.gov/pml/owm/metric-si-prefixes,OK,2026-07-09,Officiel NIST-side om SI-præfikser som milli- og mega-.
Måling og metode,Hvilken præfiks betyder en million?,400,mega-,milli-,mikro-,deci-,,,,NIST – Metric/SI Prefixes,https://www.nist.gov/pml/owm/metric-si-prefixes,OK,2026-07-09,Officiel NIST-side om SI-præfikser som milli- og mega-.
Måling og metode,Hvilken SI-grundenhed bruges til stofmængde?,500,mol,gram,liter,pascal,,,,NIST – SI Units,https://www.nist.gov/pml/owm/metric-si/si-units,OK,2026-07-09,Officiel NIST-side om SI-systemets grundenheder og afledte enheder med særlige navne og symboler.
Måling og metode,Hvad bør normalt stå på en grafs vandrette akse i et kontrolleret forsøg?,600,den uafhængige variabel,den afhængige variabel,forskerens navn,måleusikkerheden alene,,,,OpenStax Biology 2e – The Science of Biology,https://openstax.org/books/biology-2e/pages/1-1-the-science-of-biology,OK,2026-07-09,"Åben lærebogskilde om hypoteser, variable, kontrollerede forsøg, kontrolgruppe og peer review i naturvidenskab."
