Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Brøker og procent,Et tal stiger fra 80 til 100. Hvor stor er stigningen i procent?,500,25 %,20 %,30 %,80 %,,,,Khan Academy – Rates and percentages,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-fractions-decimals,OK,2026-07-09,"Åben undervisningskilde om procent, rabatter, ændringer og procentregning. Underbygger metoden; talresultatet er kontrolleret."
Brøker og procent,Hvad er 2 2/3 + 1 5/6?,600,4 1/2,3 1/2,4 1/3,4 2/3,,,,"Khan Academy – Fractions, decimals, & percentages",https://www.khanacademy.org/kmap/numbers-and-operations-h/no224-fractions-decimals-percentages,OK,2026-07-09,"Åben Khan Academy-enhed om brøker, decimaltal, procent og regning med tal i forskellige former. Underbygger fremgangsmåden; talresultatet er kontrolleret."
Geometri og måling,Hvor mange kvadratmeter er 25.000 cm²?,100,"2,5 m²","0,25 m²",25 m²,250 m²,,,,Math is Fun – Metric Area,https://www.mathsisfun.com/measure/metric-area.html,OK,2026-07-09,"Åben forklaring af kvadratenheder og arealomregning. Underbygger cm², m² og hektar; talresultatet er kontrolleret."
Geometri og måling,Hvad er summen af de indvendige vinkler i en femkant?,200,540°,360°,720°,900°,,,,Math is Fun – Interior Angles of Polygons,https://www.mathsisfun.com/geometry/interior-angles-polygons.html,OK,2026-07-09,"Åben formelside for indvendige vinkler i polygoner: summen er (n−2)·180°. Underbygger trekant, firkant og femkant."
Geometri og måling,Hvad er arealet af et parallelogram med grundlinje 9 cm og højde 4 cm?,300,36 cm²,13 cm²,26 cm²,45 cm²,,,,Math is Fun – Area of Plane Shapes,https://www.mathsisfun.com/area.html,OK,2026-07-09,"Åben formelside for areal af rektangel, trekant, kvadrat, parallelogram og cirkel. Underbygger formelvalget; talresultatet er kontrolleret."
Geometri og måling,En cylinder har radius 2 cm og højde 5 cm. Hvad er rumfanget udtrykt med π?,400,20π cm³,10π cm³,15π cm³,40π cm³,,,,Math is Fun – Cylinder,https://www.mathsisfun.com/geometry/cylinder.html,OK,2026-07-09,Åben formelside for cylinderens rumfang πr²h. Underbygger formelvalget; talresultatet er kontrolleret.
Geometri og måling,Hvad er længden af diagonalen i et kvadrat med sidelængden 6 cm?,500,6√2 cm,3√2 cm,6 cm,12 cm,,,,Khan Academy – Pythagorean theorem,https://www.khanacademy.org/math/geometry-home/geometry-pythagorean-theorem,OK,2026-07-09,Åben undervisningskilde om Pythagoras i retvinklede trekanter. Underbygger hypotenuse- og diagonalberegninger; talresultatet er kontrolleret.
Geometri og måling,Hvor mange hektar er 35.000 m²?,600,"3,5 ha","0,35 ha",35 ha,350 ha,,,,Math is Fun – Metric Area,https://www.mathsisfun.com/measure/metric-area.html,OK,2026-07-09,"Åben forklaring af kvadratenheder og arealomregning. Underbygger cm², m² og hektar; talresultatet er kontrolleret."
Tal og algebra,"Hvad er næste tal i Fibonacci-følgen 1, 1, 2, 3, 5, 8, ...?",100,13,11,12,16,,,,Math is Fun – Fibonacci Sequence,https://www.mathsisfun.com/numbers/fibonacci-sequence.html,OK,2026-07-09,Åben undervisningsside om Fibonacci-følgen. Underbygger at hvert nyt tal findes ved at lægge de to foregående sammen.
Tal og algebra,Hvilken værdi af x løser 5(x - 2) = 35?,200,9,5,7,11,,,,Khan Academy – Solving equations & inequalities,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:solving-equations-inequalities,OK,2026-07-09,Åben Khan Academy-enhed om løsning af ligninger. Underbygger ligningsmetoden; talresultatet er kontrolleret.
Tal og algebra,"Hvis f(x) = 2x + 3, hvad er f(7)?",300,17,14,16,21,,,,Math is Fun – What is a Function?,https://www.mathsisfun.com/sets/function.html,OK,2026-07-09,Åben forklaring af funktioner og funktionsnotation f(x). Underbygger indsættelse af x-værdier; talresultatet er kontrolleret.
Tal og algebra,Hvad er hældningen for linjen y = 4x - 2?,400,4,-2,2,6,,,,Math is Fun – Equation of a Straight Line,https://www.mathsisfun.com/equation_of_line.html,OK,2026-07-09,"Åben forklaring af linjens ligning y = mx + b, hvor m er hældningen. Underbygger svaret."
Tal og algebra,Hvilke løsninger har ligningen x² = 49?,500,x = 7 eller x = -7,Kun x = 7,x = 49 eller x = -49,x = 0 eller x = 7,,,,Math is Fun – Square Numbers,https://www.mathsisfun.com/square-root.html,OK,2026-07-09,Åben forklaring af kvadrattal og kvadratrod. Underbygger kvadrattalsfølgen; resultatet er kontrolleret.
Tal og algebra,Hvad er (a³ · a⁵) forenklet?,600,a⁸,a¹⁵,a²,2a⁸,,,,Khan Academy – Exponent properties review,https://www.khanacademy.org/math/algebra-basics/basic-alg-foundations/alg-basics-exponents/a/exponent-properties-review,OK,2026-07-09,"Åben undervisningskilde om potensregler, herunder multiplikation af potenser med samme grundtal. Underbygger metoden; resultatet er kontrolleret."
