Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar,Kildetitel,Kilde-URL,Kildestatus,Kilde tjekket,Kildenote
Geometri og måling,Hvad er vinkelsummen i en firkant?,100,360°,180°,270°,540°,,,,Math is Fun – Interior Angles of Polygons,https://www.mathsisfun.com/geometry/interior-angles-polygons.html,OK,2026-07-09,"Åben formelside for indvendige vinkler i polygoner: summen er (n−2)·180°. Underbygger trekant, firkant og femkant."
Geometri og måling,Hvad er rumfanget af en kasse på 3 cm × 4 cm × 5 cm?,200,60 cm³,12 cm³,20 cm³,47 cm³,,,,Math is Fun – Volume of a Cuboid,https://www.mathsisfun.com/geometry/cuboids-rectangular-prisms.html,OK,2026-07-09,Åben formelside for kasser/rektangulære prismer. Underbygger rumfang som længde·bredde·højde; talresultatet er kontrolleret.
Geometri og måling,"Hvad er omkredsen af en cirkel med diameter 10 cm, når π sættes til 3,14?",300,"31,4 cm","15,7 cm","62,8 cm",314 cm,,,,Math is Fun – Circle,https://www.mathsisfun.com/geometry/circle.html,OK,2026-07-09,"Åben formelside om radius, diameter, omkreds og areal i cirkler. Underbygger formelvalget; talresultatet er kontrolleret."
Geometri og måling,"Hvad er arealet af en cirkel med radius 3 cm, når π sættes til 3,14?",400,"28,26 cm²","18,84 cm²","9,42 cm²","56,52 cm²",,,,Math is Fun – Circle,https://www.mathsisfun.com/geometry/circle.html,OK,2026-07-09,"Åben formelside om radius, diameter, omkreds og areal i cirkler. Underbygger formelvalget; talresultatet er kontrolleret."
Geometri og måling,En retvinklet trekant har kateter på 6 cm og 8 cm. Hvor lang er hypotenusen?,500,10 cm,12 cm,14 cm,15 cm,,,,Khan Academy – Pythagorean theorem,https://www.khanacademy.org/math/geometry-home/geometry-pythagorean-theorem,OK,2026-07-09,Åben undervisningskilde om Pythagoras i retvinklede trekanter. Underbygger hypotenuse- og diagonalberegninger; talresultatet er kontrolleret.
Tal og algebra,Hvilken værdi af x løser 3x = 27?,100,9,6,8,12,,,,Khan Academy – Solving equations & inequalities,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:solving-equations-inequalities,OK,2026-07-09,Åben Khan Academy-enhed om løsning af ligninger. Underbygger ligningsmetoden; talresultatet er kontrolleret.
Tal og algebra,"Hvad er næste tal i følgen 1, 4, 9, 16, ...?",200,25,20,24,32,,,,Math is Fun – Square Numbers,https://www.mathsisfun.com/square-root.html,OK,2026-07-09,Åben forklaring af kvadrattal og kvadratrod. Underbygger kvadrattalsfølgen; resultatet er kontrolleret.
Tal og algebra,Hvad er 10⁻²?,300,"0,01","0,1","0,001",100,,,,Khan Academy – Exponent properties review,https://www.khanacademy.org/math/algebra-basics/basic-alg-foundations/alg-basics-exponents/a/exponent-properties-review,OK,2026-07-09,"Åben undervisningskilde om potensregler, herunder multiplikation af potenser med samme grundtal. Underbygger metoden; resultatet er kontrolleret."
Tal og algebra,Hvilken værdi af x løser 2x + 5 = 17?,400,6,5,7,11,,,,Khan Academy – Solving equations & inequalities,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:solving-equations-inequalities,OK,2026-07-09,Åben Khan Academy-enhed om løsning af ligninger. Underbygger ligningsmetoden; talresultatet er kontrolleret.
Tal og algebra,Hvad er faktoriseringen af 36 i primtal?,500,2² · 3²,2 · 18,3 · 12,6²,,,,Khan Academy – Factors and multiples,https://www.khanacademy.org/math/pre-algebra/pre-algebra-factors-multiples,OK,2026-07-09,"Åben Khan Academy-forløb om faktorer, multipla og primtalsfaktorisering. Underbygger metoden; talresultatet er kontrolleret."
